Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
625-36-4223,A,Delhi,Normal,Male,Sports and travel,89.48,5.0,22.37,469.77,3/30/2019,10:18:00,Cash,447.4,4.761904762,22.37,
578-52-2888,B,Mumbai,Normal,Male,Electronic accessories,74.71,6.0,22.413,470.673,43466,19:07:00,Cash,448.26,4.761904762,22.413,6.7
891-01-7034,C,Mumbai,Normal,Female,Food and beverages,74.71,6.0,22.413,470.673,43466,19:07:00,Cash,448.26,4.761904762,22.413,6.7
458-10-8612,C,Hyderabad,Normal,Male,Health and beauty,64.08,7.0,22.428,470.988,1/20/2019,12:27:00,Cash,448.56,4.761904762,22.428,7.6
752-23-3760,C,Mumbai,Member,Female,Sports and travel,64.08,7.0,22.428,470.988,2/19/2019,19:29:00,Credit card,448.56,4.761904762,22.428,7.3
902-36-6169,B,Mumbai,Member,Male,Food and beverages,64.08,7.0,22.428,470.988,2/19/2019,19:29:00,Credit card,448.56,4.761904762,22.428,7.3
225-32-0908,C,Hyderabad,Normal,Male,Sports and travel,44.86,10.0,22.43,471.03,1/26/2019,19:54:00,Ewallet,448.6,4.761904762,22.43,8.2
130-98-8941,C,Hyderabad,Normal,Male,Fashion accessories,64.26,7.0,22.491,472.311,43710,10:00:00,Cash,449.82,4.761904762,22.491,5.7
268-27-6179,B,Mumbai,Member,Male,Fashion accessories,56.47,8.0,22.588,474.348,43711,14:57:00,Ewallet,451.76,4.761904762,22.588,7.3
501-14-6439,C,Hyderabad,Member,Male,Food and beverages,50.49,9.0,22.7205,477.1305,43739,17:16:00,Cash,454.41,4.761904762,22.7205,5.4
577-34-7579,C,Hyderabad,Member,Male,Food and beverages,50.49,9.0,22.7205,477.1305,43739,17:16:00,Cash,454.41,4.761904762,22.7205,5.4
609-23-5171,A,Delhi,Normal,Male,Electronic accessories,45.48,10.0,22.74,477.54,43468,10:22:00,Credit card,454.8,4.761904762,22.74,4.8
811-03-8790,C,Delhi,Normal,Female,Electronic accessories,45.48,10.0,22.74,477.54,43468,10:22:00,Credit card,454.8,4.761904762,22.74,4.8
527-71-4288,A,Delhi,Normal,Male,Electronic accessories,45.48,10.0,22.74,477.54,43468,10:22:00,Credit card,454.8,4.761904762,22.74,
542-73-4010,C,Hyderabad,Normal,Male,Electronic accessories,75.91,6.0,22.773,478.233,43711,18:21:00,Cash,455.46,4.761904762,22.773,8.7
841-35-6630,C,Hyderabad,Normal,Male,Electronic accessories,75.91,6.0,22.773,478.233,43711,18:21:00,Cash,455.46,4.761904762,22.773,8.7
809-69-9497,A,Delhi,Normal,Female,Home and lifestyle,45.68,10.0,22.84,479.64,1/19/2019,19:30:00,Cash,456.8,4.761904762,22.84,5.7
522-85-2496,A,Delhi,Member,Male,Sports and travel,91.41,5.0,22.8525,479.9025,2/25/2019,16:03:00,Ewallet,457.05,4.761904762,22.8525,7.1
719-89-8991,C,Delhi,Member,Female,Sports and travel,91.41,5.0,22.8525,479.9025,2/25/2019,16:03:00,Ewallet,457.05,4.761904762,22.8525,7.1
102-77-2261,C,Mumbai,Member,Male,Health and beauty,65.31,7.0,22.8585,480.0285,43588,18:02:00,Credit card,457.17,4.761904762,22.8585,4.2
782-95-9291,A,Delhi,Member,Male,Food and beverages,92.29,5.0,23.0725,484.5225,2/20/2019,15:55:00,Credit card,461.45,4.761904762,23.0725,9.0
841-18-5182,A,Delhi,Member,Male,Food and beverages,92.29,5.0,23.0725,484.5225,2/20/2019,15:55:00,Credit card,461.45,4.761904762,23.0725,9.0
142-63-6033,B,Mumbai,Normal,Male,Home and lifestyle,92.36,5.0,23.09,484.89,3/20/2019,19:17:00,Ewallet,461.8,4.761904762,23.09,4.9
122-61-9553,C,Mumbai,Normal,Female,Electronic accessories,51.32,9.0,23.094,484.974,3/14/2019,19:33:00,Cash,461.88,4.761904762,23.094,5.6
913-42-4981,C,Mumbai,Normal,Male,Food and beverages,51.32,9.0,23.094,484.974,3/14/2019,19:33:00,Cash,461.88,4.761904762,23.094,5.6
318-68-5053,B,Mumbai,Normal,Male,Health and beauty,76.99,6.0,23.097,485.037,2/27/2019,17:55:00,Cash,461.94,4.761904762,23.097,6.1
183-77-0636,B,Mumbai,Normal,Male,Health and beauty,76.99,6.0,23.097,485.037,2/27/2019,17:55:00,Cash,461.94,4.761904762,23.097,6.1
607-76-6216,C,Mumbai,Member,Female,Fashion accessories,92.49,5.0,23.1225,485.5725,43499,16:35:00,Credit card,462.45,4.761904762,23.1225,8.6
458-29-5358,C,Mumbai,Member,Female,Fashion accessories,92.49,5.0,23.1225,485.5725,43499,16:35:00,Credit card,462.45,4.761904762,23.1225,2.0
114-35-5271,B,Mumbai,Normal,Female,Electronic accessories,57.91,8.0,23.164,486.444,43648,15:06:00,Cash,463.28,4.761904762,23.164,8.1
612-54-7702,B,Mumbai,Normal,Male,Electronic accessories,57.91,8.0,23.164,486.444,43648,15:06:00,Cash,463.28,4.761904762,23.164,8.1
981-56-2140,B,Mumbai,Normal,Male,Electronic accessories,57.91,8.0,23.164,486.444,43648,15:06:00,Cash,463.28,4.761904762,23.164,
206-35-4491,C,Hyderabad,Member,Male,Electronic accessories,46.57,10.0,23.285,488.985,1/27/2019,13:58:00,Cash,465.7,4.761904762,23.285,7.6
325-90-8763,C,Hyderabad,Member,Female,Electronic accessories,46.57,10.0,23.285,488.985,1/27/2019,13:58:00,Cash,465.7,4.761904762,23.285,7.6
798-34-8143,C,Hyderabad,Member,Female,Electronic accessories,46.57,10.0,23.285,488.985,1/27/2019,13:58:00,Cash,465.7,4.761904762,23.285,7.6
123-19-1176,A,Delhi,Normal,Male,Health and beauty,58.22,8.0,23.288,489.048,1/27/2019,20:33:00,Ewallet,465.76,4.761904762,23.288,8.4
239-10-7476,A,Delhi,Normal,Male,Home and lifestyle,77.95,6.0,23.385,491.085,1/21/2019,16:37:00,Ewallet,467.7,4.761904762,23.385,8.0
744-02-5987,A,Mumbai,Normal,Male,Home and lifestyle,78.38,6.0,23.514,493.794,43739,14:16:00,Ewallet,470.28,4.761904762,23.514,5.8
871-79-8483,B,Mumbai,Normal,Male,Food and beverages,94.13,5.0,23.5325,494.1825,2/25/2019,19:39:00,Credit card,470.65,4.761904762,23.5325,4.8
704-11-6354,A,Mumbai,Member,Male,Home and lifestyle,58.9,8.0,23.56,494.76,43617,11:23:00,Cash,471.2,4.761904762,23.56,8.9
474-33-8305,C,Mumbai,Member,Male,Fashion accessories,67.39,7.0,23.5865,495.3165,3/23/2019,13:23:00,Cash,471.73,4.761904762,23.5865,6.9
372-62-5264,C,Hyderabad,Normal,Female,Food and beverages,52.6,9.0,23.67,497.07,1/16/2019,14:42:00,Cash,473.4,4.761904762,23.67,7.6
536-18-7315,C,Hyderabad,Normal,Female,Food and beverages,52.6,9.0,23.67,497.07,1/16/2019,14:42:00,Cash,473.4,4.761904762,23.67,7.6
265-10-2215,C,Hyderabad,Normal,Female,Food and beverages,52.6,9.0,23.67,497.07,1/16/2019,14:42:00,Cash,473.4,4.761904762,23.67,7.6
201-63-8275,C,Mumbai,Member,Female,Sports and travel,67.99,7.0,23.7965,499.7265,2/17/2019,16:50:00,Ewallet,475.93,4.761904762,23.7965,5.7
982-50-1245,A,Mumbai,Member,Male,Food and beverages,67.99,7.0,23.7965,499.7265,2/17/2019,16:50:00,Ewallet,475.93,4.761904762,23.7965,5.7
532-59-7201,B,Mumbai,Normal,Male,Sports and travel,79.93,6.0,23.979,503.559,1/31/2019,14:04:00,Cash,479.58,4.761904762,23.979,5.5
160-22-2687,A,Mumbai,Member,Female,Health and beauty,95.95,5.0,23.9875,503.7375,1/23/2019,14:21:00,Cash,479.75,4.761904762,23.9875,8.8
656-95-9349,A,Delhi,Member,Female,Health and beauty,68.93,7.0,24.1255,506.6355,43772,11:03:00,Credit card,482.51,4.761904762,24.1255,4.6
237-33-1289,A,Hyderabad,Member,Female,Health and beauty,68.93,7.0,24.1255,506.6355,43772,11:03:00,Credit card,482.51,4.761904762,24.1255,2.0
267-32-6808,C,Hyderabad,Normal,Female,Fashion accessories,60.41,8.0,24.164,507.444,43648,12:23:00,Ewallet,483.28,4.761904762,24.164,9.6
626-43-7888,C,Hyderabad,Normal,Female,Fashion accessories,60.41,8.0,24.164,507.444,43648,12:23:00,Ewallet,483.28,4.761904762,24.164,9.6
259-37-1193,C,Hyderabad,Normal,Female,Fashion accessories,60.41,8.0,24.164,507.444,43648,12:23:00,Ewallet,483.28,4.761904762,24.164,2.0
667-23-5919,A,Mumbai,Member,Female,Fashion accessories,96.7,5.0,24.175,507.675,1/14/2019,12:52:00,Ewallet,483.5,4.761904762,24.175,7.0
746-31-6188,A,Delhi,Member,Male,Fashion accessories,96.7,5.0,24.175,507.675,1/14/2019,12:52:00,Ewallet,483.5,4.761904762,24.175,7.0
378-13-9143,A,Hyderabad,Member,Female,Fashion accessories,96.7,5.0,24.175,507.675,1/14/2019,12:52:00,Ewallet,483.5,4.761904762,24.175,
661-44-4872,A,Delhi,Member,Male,Food and beverages,80.62,6.0,24.186,507.906,2/28/2019,20:18:00,Cash,483.72,4.761904762,24.186,9.1
786-94-2700,C,Delhi,Member,Male,Food and beverages,80.62,6.0,24.186,507.906,2/28/2019,20:18:00,Cash,483.72,4.761904762,24.186,9.1
270-69-4787,A,Hyderabad,Member,Male,Food and beverages,80.62,6.0,24.186,507.906,2/28/2019,20:18:00,Cash,483.72,4.761904762,24.186,
416-13-5917,C,Mumbai,Normal,Female,Food and beverages,97.03,5.0,24.2575,509.4075,1/30/2019,16:24:00,Cash,485.15,4.761904762,24.2575,9.3
854-42-4707,C,Hyderabad,Normal,Female,Food and beverages,97.03,5.0,24.2575,509.4075,1/30/2019,16:24:00,Ewallet,485.15,4.761904762,24.2575,9.3
690-77-4429,C,Mumbai,Normal,Male,Food and beverages,97.03,5.0,24.2575,509.4075,1/30/2019,16:24:00,Cash,485.15,4.761904762,24.2575,9.3
689-05-1884,C,Delhi,Member,Male,Health and beauty,48.63,10.0,24.315,510.615,43558,12:44:00,Cash,486.3,4.761904762,24.315,8.8
197-15-7923,C,Hyderabad,Member,Male,Fashion accessories,54.07,9.0,24.3315,510.9615,1/27/2019,14:55:00,Ewallet,486.63,4.761904762,24.3315,9.5
394-41-0748,C,Mumbai,Member,Female,Fashion accessories,54.07,9.0,24.3315,510.9615,1/27/2019,14:55:00,Cash,486.63,4.761904762,24.3315,9.5
810-48-7807,C,Mumbai,Member,Male,Fashion accessories,54.07,9.0,24.3315,510.9615,1/27/2019,14:55:00,Cash,486.63,4.761904762,24.3315,9.5
105-31-1824,A,Delhi,Member,Male,Sports and travel,69.52,7.0,24.332,510.972,43467,15:10:00,Credit card,486.64,4.761904762,24.332,8.5
483-71-1164,C,Hyderabad,Normal,Male,Health and beauty,81.3,6.0,24.39,512.19,43680,16:43:00,Ewallet,487.8,4.761904762,24.39,5.3
582-52-8065,C,Mumbai,Normal,Female,Fashion accessories,54.31,9.0,24.4395,513.2295,2/22/2019,10:49:00,Cash,488.79,4.761904762,24.4395,8.9
677-87-8644,B,Mumbai,Normal,Male,Fashion accessories,54.31,9.0,24.4395,513.2295,2/22/2019,10:49:00,Cash,488.79,4.761904762,24.4395,8.9
488-75-4618,B,Mumbai,Normal,Male,Fashion accessories,54.31,9.0,24.4395,513.2295,2/22/2019,10:49:00,Cash,488.79,4.761904762,24.4395,
624-01-8356,B,Mumbai,Normal,Female,Home and lifestyle,49.01,10.0,24.505,514.605,1/27/2019,10:44:00,Cash,490.1,4.761904762,24.505,4.2
637-18-4786,B,Hyderabad,Normal,Female,Home and lifestyle,49.01,10.0,24.505,514.605,1/27/2019,10:44:00,Cash,490.1,4.761904762,24.505,
418-88-7755,A,Delhi,Normal,Male,Food and beverages,81.71,6.0,24.513,514.773,1/27/2019,14:36:00,Cash,490.26,4.761904762,24.513,8.0
534-01-4457,C,Delhi,Normal,Male,Food and beverages,81.71,6.0,24.513,514.773,1/27/2019,14:36:00,Cash,490.26,4.761904762,24.513,8.0
965-15-6803,C,Delhi,Normal,Male,Food and beverages,81.71,6.0,24.513,514.773,1/27/2019,14:36:00,Cash,490.26,4.761904762,24.513,8.0
176-32-9872,C,Hyderabad,Normal,Male,Sports and travel,49.33,10.0,24.665,517.965,43526,16:40:00,Credit card,493.3,4.761904762,24.665,9.4
718-57-9773,C,Hyderabad,Normal,Female,Sports and travel,49.33,10.0,24.665,517.965,43526,16:40:00,Credit card,493.3,4.761904762,24.665,9.4
347-34-2234,B,Mumbai,Member,Male,Sports and travel,55.07,9.0,24.7815,520.4115,43526,13:40:00,Cash,495.63,4.761904762,24.7815,10.0
422-98-1333,B,Mumbai,Member,Male,Food and beverages,55.07,9.0,24.7815,520.4115,43526,13:40:00,Cash,495.63,4.761904762,24.7815,10.0
552-44-5977,B,Mumbai,Member,Male,Health and beauty,62.0,8.0,24.8,520.8,43525,19:08:00,Cash,496.0,4.761904762,24.8,6.2
733-01-9107,B,Mumbai,Normal,Male,Home and lifestyle,82.7,6.0,24.81,521.01,43588,18:14:00,Cash,496.2,4.761904762,24.81,7.4
655-50-7195,B,Mumbai,Normal,Female,Food and beverages,99.69,5.0,24.9225,523.3725,1/14/2019,12:09:00,Cash,498.45,4.761904762,24.9225,9.9
868-52-7573,C,Mumbai,Normal,Female,Food and beverages,99.69,5.0,24.9225,523.3725,1/14/2019,12:09:00,Cash,498.45,4.761904762,24.9225,9.9
394-84-4136,B,Hyderabad,Normal,Female,Food and beverages,99.69,5.0,24.9225,523.3725,1/14/2019,12:09:00,Cash,498.45,4.761904762,24.9225,
448-79-2924,A,Delhi,Member,Male,Food and beverages,99.78,5.0,24.945,523.845,43711,19:09:00,Cash,498.9,4.761904762,24.945,5.4
815-11-1168,A,Mumbai,Normal,Male,Food and beverages,99.78,5.0,24.945,523.845,43711,19:09:00,Cash,498.9,4.761904762,24.945,5.4
130-33-8255,C,Delhi,Normal,Male,Food and beverages,99.78,5.0,24.945,523.845,43711,19:09:00,Cash,498.9,4.761904762,24.945,5.4
376-78-5942,C,Mumbai,Normal,Male,Food and beverages,99.78,5.0,24.945,523.845,43711,19:09:00,Cash,498.9,4.761904762,24.945,5.4
451-28-5717,C,Hyderabad,Member,Female,Home and lifestyle,83.17,6.0,24.951,523.971,3/20/2019,11:23:00,Cash,499.02,4.761904762,24.951,7.3
174-20-6423,C,Mumbai,Normal,Female,Food and beverages,83.17,6.0,24.951,523.971,3/20/2019,11:23:00,Cash,499.02,4.761904762,24.951,7.3
944-58-6512,C,Mumbai,Normal,Male,Food and beverages,83.17,6.0,24.951,523.971,3/20/2019,11:23:00,Cash,499.02,4.761904762,24.951,7.3
401-66-8874,A,Delhi,Normal,Male,Fashion accessories,71.46,7.0,25.011,525.231,3/28/2019,16:06:00,Cash,500.22,4.761904762,25.011,4.5
857-16-3520,C,Delhi,Member,Female,Food and beverages,71.46,7.0,25.011,525.231,3/28/2019,16:06:00,Ewallet,500.22,4.761904762,25.011,4.5
331-46-1484,C,Delhi,Normal,Male,Fashion accessories,71.46,7.0,25.011,525.231,3/28/2019,16:06:00,Cash,500.22,4.761904762,25.011,4.5
186-79-9562,C,Mumbai,Normal,Male,Health and beauty,71.77,7.0,25.1195,527.5095,3/29/2019,14:06:00,Cash,502.39,4.761904762,25.1195,8.9
767-05-1286,C,Hyderabad,Member,Female,Home and lifestyle,83.77,6.0,25.131,527.751,1/23/2019,12:10:00,Ewallet,502.62,4.761904762,25.131,5.4
617-61-9038,B,Mumbai,Normal,Female,Food and beverages,84.05,6.0,25.215,529.515,1/29/2019,10:48:00,Credit card,504.3,4.761904762,25.215,7.7
862-17-9201,C,Mumbai,Normal,Female,Food and beverages,84.05,6.0,25.215,529.515,1/29/2019,10:48:00,Cash,504.3,4.761904762,25.215,7.7
769-55-3206,B,Mumbai,Normal,Female,Food and beverages,84.05,6.0,25.215,529.515,1/29/2019,10:48:00,Credit card,504.3,4.761904762,25.215,
411-77-0180,A,Mumbai,Normal,Male,Electronic accessories,72.2,7.0,25.27,530.67,3/26/2019,20:14:00,Cash,505.4,4.761904762,25.27,4.3
561-38-4926,A,Delhi,Member,Male,Electronic accessories,72.2,7.0,25.27,530.67,3/26/2019,20:14:00,Ewallet,505.4,4.761904762,25.27,4.3
601-14-9542,C,Mumbai,Normal,Male,Electronic accessories,72.2,7.0,25.27,530.67,3/26/2019,20:14:00,Cash,505.4,4.761904762,25.27,4.3
721-86-6247,A,Delhi,Normal,Male,Home and lifestyle,63.42,8.0,25.368,532.728,43772,12:55:00,Ewallet,507.36,4.761904762,25.368,7.4
227-78-1148,B,Mumbai,Normal,Male,Fashion accessories,72.84,7.0,25.494,535.374,2/15/2019,12:44:00,Cash,509.88,4.761904762,25.494,8.4
370-41-7321,B,Mumbai,Member,Male,Health and beauty,56.69,9.0,25.5105,535.7205,2/27/2019,17:24:00,Cash,510.21,4.761904762,25.5105,8.4
287-44-2643,C,Mumbai,Member,Male,Food and beverages,56.69,9.0,25.5105,535.7205,2/27/2019,17:24:00,Cash,510.21,4.761904762,25.5105,8.4
410-67-1709,A,Mumbai,Member,Female,Fashion accessories,63.88,8.0,25.552,536.592,1/20/2019,17:48:00,Cash,511.04,4.761904762,25.552,9.9
861-97-7222,C,Mumbai,Member,Male,Fashion accessories,63.88,8.0,25.552,536.592,1/20/2019,17:48:00,Cash,511.04,4.761904762,25.552,9.9
336-78-2147,C,Hyderabad,Member,Male,Home and lifestyle,63.91,8.0,25.564,536.844,3/13/2019,19:52:00,Cash,511.28,4.761904762,25.564,4.6
306-44-1096,C,Hyderabad,Member,Male,Food and beverages,63.91,8.0,25.564,536.844,3/13/2019,19:52:00,Cash,511.28,4.761904762,25.564,4.6
268-33-6771,B,Mumbai,Normal,Male,Food and beverages,73.06,7.0,25.571,536.991,1/14/2019,19:06:00,Credit card,511.42,4.761904762,25.571,4.2
785-13-7708,B,Mumbai,Normal,Male,Food and beverages,73.06,7.0,25.571,536.991,1/14/2019,19:06:00,Credit card,511.42,4.761904762,25.571,4.2
196-01-2849,C,Hyderabad,Member,Female,Fashion accessories,73.38,7.0,25.683,539.343,43740,13:56:00,Cash,513.66,4.761904762,25.683,9.5
826-55-4067,C,Hyderabad,Member,Female,Fashion accessories,73.38,7.0,25.683,539.343,43740,13:56:00,Cash,513.66,4.761904762,25.683,9.5
309-40-4204,C,Hyderabad,Normal,Male,Sports and travel,73.98,7.0,25.893,543.753,43499,16:42:00,Cash,517.86,4.761904762,25.893,4.1
408-26-9866,C,Hyderabad,Normal,Female,Sports and travel,73.98,7.0,25.893,543.753,43499,16:42:00,Cash,517.86,4.761904762,25.893,4.1
236-60-8334,C,Hyderabad,Normal,Male,Sports and travel,73.98,7.0,25.893,543.753,43499,16:42:00,Cash,517.86,4.761904762,25.893,4.1
748-32-6969,C,Hyderabad,Normal,Male,Sports and travel,73.98,7.0,25.893,543.753,43499,16:42:00,Cash,517.86,4.761904762,25.893,4.1
241-72-9525,B,Mumbai,Normal,Male,Sports and travel,51.91,10.0,25.955,545.055,2/16/2019,12:21:00,Cash,519.1,4.761904762,25.955,8.2
157-13-5295,A,Delhi,Member,Male,Health and beauty,51.94,10.0,25.97,545.37,43711,18:24:00,Ewallet,519.4,4.761904762,25.97,6.5
404-91-5964,A,Mumbai,Normal,Male,Electronic accessories,74.58,7.0,26.103,548.163,43557,16:09:00,Cash,522.06,4.761904762,26.103,9.0
711-16-8269,A,Delhi,Normal,Male,Electronic accessories,74.58,7.0,26.103,548.163,43557,16:09:00,Credit card,522.06,4.761904762,26.103,9.0
921-13-7573,C,Mumbai,Normal,Male,Electronic accessories,74.58,7.0,26.103,548.163,43557,16:09:00,Cash,522.06,4.761904762,26.103,9.0
154-87-7367,C,Mumbai,Normal,Male,Home and lifestyle,65.26,8.0,26.104,548.184,3/15/2019,14:04:00,Cash,522.08,4.761904762,26.104,6.3
197-48-2543,A,Delhi,Member,Male,Sports and travel,52.26,10.0,26.13,548.73,43711,12:45:00,Credit card,522.6,4.761904762,26.13,6.2
308-47-4913,C,Delhi,Member,Female,Sports and travel,52.26,10.0,26.13,548.73,43711,12:45:00,Cash,522.6,4.761904762,26.13,6.2
765-24-6741,C,Delhi,Member,Female,Sports and travel,52.26,10.0,26.13,548.73,43711,12:45:00,Cash,522.6,4.761904762,26.13,6.2
645-44-1170,A,Delhi,Member,Male,Home and lifestyle,58.07,9.0,26.1315,548.7615,1/19/2019,20:07:00,Ewallet,522.63,4.761904762,26.1315,4.3
219-57-9379,A,Hyderabad,Member,Male,Home and lifestyle,58.07,9.0,26.1315,548.7615,1/19/2019,20:07:00,Ewallet,522.63,4.761904762,26.1315,
750-67-8428,A,Delhi,Normal,Male,Health and beauty,74.69,7.0,26.1415,548.9715,43586,13:08:00,Ewallet,522.83,4.761904762,26.1415,9.1
210-57-1719,C,Mumbai,Normal,Female,Health and beauty,58.24,9.0,26.208,550.368,43587,12:34:00,Cash,524.16,4.761904762,26.208,9.7
508-53-8677,B,Mumbai,Member,Male,Electronic accessories,87.45,6.0,26.235,550.935,2/17/2019,14:40:00,Credit card,524.7,4.761904762,26.235,8.8
590-83-4591,B,Mumbai,Member,Male,Electronic accessories,87.45,6.0,26.235,550.935,2/17/2019,14:40:00,Credit card,524.7,4.761904762,26.235,8.8
358-88-9262,C,Hyderabad,Member,Female,Food and beverages,87.48,6.0,26.244,551.124,43467,18:43:00,Cash,524.88,4.761904762,26.244,5.1
915-48-5081,C,Mumbai,Member,Female,Food and beverages,87.48,6.0,26.244,551.124,43467,18:43:00,Ewallet,524.88,4.761904762,26.244,5.1
572-23-3647,C,Hyderabad,Member,Female,Food and beverages,87.48,6.0,26.244,551.124,43467,18:43:00,Cash,524.88,4.761904762,26.244,5.1
236-55-8172,C,Hyderabad,Normal,Male,Food and beverages,65.97,8.0,26.388,554.148,43498,20:29:00,Cash,527.76,4.761904762,26.388,8.4
541-08-3113,C,Hyderabad,Normal,Male,Food and beverages,65.97,8.0,26.388,554.148,43498,20:29:00,Cash,527.76,4.761904762,26.388,8.4
256-46-9852,B,Mumbai,Normal,Male,Electronic accessories,52.79,10.0,26.395,554.295,2/25/2019,11:58:00,Ewallet,527.9,4.761904762,26.395,10.0
866-70-2814,B,Mumbai,Normal,Female,Food and beverages,52.79,10.0,26.395,554.295,2/25/2019,11:58:00,Cash,527.9,4.761904762,26.395,10.0
438-23-1242,B,Mumbai,Normal,Male,Electronic accessories,75.88,7.0,26.558,557.718,1/24/2019,10:38:00,Cash,531.16,4.761904762,26.558,8.9
959-66-1974,B,Mumbai,Normal,Male,Food and beverages,75.88,7.0,26.558,557.718,1/24/2019,10:38:00,Ewallet,531.16,4.761904762,26.558,8.9
727-84-2049,C,Mumbai,Normal,Male,Electronic accessories,75.88,7.0,26.558,557.718,1/24/2019,10:38:00,Cash,531.16,4.761904762,26.558,8.9
166-19-2553,A,Mumbai,Member,Male,Sports and travel,89.06,6.0,26.718,561.078,1/18/2019,17:26:00,Cash,534.36,4.761904762,26.718,9.9
466-27-6027,A,Delhi,Member,Male,Sports and travel,89.06,6.0,26.718,561.078,1/18/2019,17:26:00,Cash,534.36,4.761904762,26.718,9.9
873-95-4984,B,Mumbai,Normal,Female,Food and beverages,76.9,7.0,26.915,565.215,2/15/2019,20:21:00,Cash,538.3,4.761904762,26.915,7.7
847-39-2630,C,Hyderabad,Normal,Female,Food and beverages,90.24,6.0,27.072,568.512,1/27/2019,11:17:00,Cash,541.44,4.761904762,27.072,6.2
862-59-8517,C,Mumbai,Normal,Female,Food and beverages,90.24,6.0,27.072,568.512,1/27/2019,11:17:00,Cash,541.44,4.761904762,27.072,6.2
589-12-1926,B,Mumbai,Member,Female,Food and beverages,54.36,10.0,27.18,570.78,43648,11:28:00,Credit card,543.6,4.761904762,27.18,6.1
827-44-5872,C,Mumbai,Member,Female,Food and beverages,54.36,10.0,27.18,570.78,43648,11:28:00,Credit card,543.6,4.761904762,27.18,6.1
413-69-1055,B,Mumbai,Member,Male,Electronic accessories,90.7,6.0,27.21,571.41,2/26/2019,10:52:00,Cash,544.2,4.761904762,27.21,5.3
466-61-5506,B,Mumbai,Member,Male,Electronic accessories,90.7,6.0,27.21,571.41,2/26/2019,10:52:00,Cash,544.2,4.761904762,27.21,5.3
540-92-9097,C,Mumbai,Member,Male,Electronic accessories,90.7,6.0,27.21,571.41,2/26/2019,10:52:00,Cash,544.2,4.761904762,27.21,5.3
192-58-4175,C,Hyderabad,Member,Male,Sports and travel,54.55,10.0,27.275,572.775,43499,11:22:00,Credit card,545.5,4.761904762,27.275,7.1
878-30-2331,C,Mumbai,Member,Female,Food and beverages,54.55,10.0,27.275,572.775,43499,11:22:00,Credit card,545.5,4.761904762,27.275,7.1
207-14-9302,A,Delhi,Normal,Male,Electronic accessories,60.88,9.0,27.396,575.316,1/15/2019,17:17:00,Ewallet,547.92,4.761904762,27.396,4.7
272-65-1806,A,Delhi,Normal,Male,Electronic accessories,60.88,9.0,27.396,575.316,1/15/2019,17:17:00,Ewallet,547.92,4.761904762,27.396,4.7
275-56-8816,C,Hyderabad,Member,Female,Food and beverages,68.54,8.0,27.416,575.736,43678,15:57:00,Cash,548.32,4.761904762,27.416,8.5
663-86-9076,C,Hyderabad,Member,Male,Food and beverages,68.54,8.0,27.416,575.736,43678,15:57:00,Ewallet,548.32,4.761904762,27.416,8.5
811-25-8123,A,Hyderabad,Member,Female,Food and beverages,68.54,8.0,27.416,575.736,43678,15:57:00,Ewallet,548.32,4.761904762,27.416,8.5
763-63-9866,C,Hyderabad,Member,Male,Food and beverages,68.54,8.0,27.416,575.736,43678,15:57:00,Ewallet,548.32,4.761904762,27.416,
417-77-6510,A,Delhi,Normal,Male,Sports and travel,60.95,9.0,27.4275,575.9775,43647,12:08:00,Cash,548.55,4.761904762,27.4275,6.0
541-48-8554,C,Delhi,Normal,Male,Sports and travel,60.95,9.0,27.4275,575.9775,43647,12:08:00,Credit card,548.55,4.761904762,27.4275,6.0
238-14-9317,C,Delhi,Normal,Male,Sports and travel,60.95,9.0,27.4275,575.9775,43647,12:08:00,Cash,548.55,4.761904762,27.4275,6.0
433-08-7822,C,Hyderabad,Normal,Female,Health and beauty,78.89,7.0,27.6115,579.8415,43586,19:48:00,Cash,552.23,4.761904762,27.6115,7.5
838-25-8221,C,Hyderabad,Normal,Male,Health and beauty,78.89,7.0,27.6115,579.8415,43586,19:48:00,Cash,552.23,4.761904762,27.6115,7.5
802-70-5316,A,Delhi,Member,Male,Sports and travel,92.13,6.0,27.639,580.419,43619,20:34:00,Cash,552.78,4.761904762,27.639,8.3
660-29-7083,C,Mumbai,Normal,Male,Electronic accessories,55.87,10.0,27.935,586.635,1/15/2019,15:01:00,Cash,558.7,4.761904762,27.935,5.8
897-10-3295,C,Mumbai,Normal,Male,Food and beverages,55.87,10.0,27.935,586.635,1/15/2019,15:01:00,Cash,558.7,4.761904762,27.935,5.8
937-20-8443,C,Hyderabad,Normal,Male,Electronic accessories,55.87,10.0,27.935,586.635,1/15/2019,15:01:00,Cash,558.7,4.761904762,27.935,
227-51-5540,B,Mumbai,Normal,Male,Fashion accessories,79.86,7.0,27.951,586.971,43739,10:33:00,Cash,559.02,4.761904762,27.951,5.5
241-11-2261,C,Mumbai,Normal,Female,Fashion accessories,79.86,7.0,27.951,586.971,43739,10:33:00,Credit card,559.02,4.761904762,27.951,5.5
136-08-6195,A,Mumbai,Normal,Female,Home and lifestyle,69.96,8.0,27.984,587.664,2/15/2019,17:01:00,Credit card,559.68,4.761904762,27.984,6.4
423-57-2993,B,Mumbai,Normal,Male,Sports and travel,93.39,6.0,28.017,588.357,3/27/2019,19:18:00,Cash,560.34,4.761904762,28.017,10.0
